CC(=O)NC1C(O)C(O)C(CO)OC1n1cc(-c2ccc(S(N)(=O)=O)cc2)nn1,6.34
CC(=O)NC1C(O)C(O)C(CO)OC1n1cc(CNC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,6.58
CC(=O)NC1C(O)C(O)C(CO)OC1n1cc(COC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,8.14
CC(=O)NC1C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC1n1cc(-c2ccc(S(N)(=O)=O)cc2)nn1,6.36
CC(=O)NC1C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC1n1cc(CNC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,7.35
CC(=O)NC1C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC1n1cc(COC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,6.66
CC(=O)NC1CCCN(C(=S)[S-])C1.[K+],7.32
CC(=O)NC1CCCN(C(=S)[S-])C1.[Na+],7.32
CC(=O)NC1Cc2ccc(S(=O)(=O)O)cc2C1.O,7.19
CC(=O)NNc1ccccc1S(N)(=O)=O,6.58
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(C(F)(F)F)cc3)O2)cc1,6.05
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(C)cc3)O2)cc1,6.28
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(Cl)cc3)O2)cc1,6.31
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(F)cc3)O2)cc1,6.56
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(F)cc3F)O2)cc1,6.49
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc([N+](=O)[O-])cc3)O2)cc1,6.8
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3cccc([N+](=O)[O-])c3)O2)cc1,6.92
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccccc3C)O2)cc1,6.76
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccccc3[N+](=O)[O-])O2)cc1,6.53
CC(=O)NS(=O)(=O)c1ccc(N2C(=O)C(=Cc3cn(C(C)=O)c4ccccc34)N=C2c2ccccc2)cc1,6.31
CC(=O)NS(=O)(=O)c1ccc(Nc2ccnc(SCC(=O)c3ccc(Cl)cc3)n2)cc1,6.47
CC(=O)Nc1c(C#N)c(-c2ccc(Cl)cc2)cn1-c1ccc(S(N)(=O)=O)cc1,5.28
CC(=O)Nc1cc(-c2cc(S(N)(=O)=O)c(C)s2)no1,7.05
CC(=O)Nc1cc(-c2ccc(C)c(S(N)(=O)=O)c2)no1,6.41
CC(=O)Nc1cc(-c2ccc(S(N)(=O)=O)s2)no1,6.57
CC(=O)Nc1cc(-c2csc(S(N)(=O)=O)c2)no1,8.62
CC(=O)Nc1cc2c(O)c(N=Nc3ccc(S(N)(=O)=O)cc3)c(S(=O)(=O)O)cc2cc1S(=O)(=O)O,4.89
CC(=O)Nc1ccc(C(=O)[O-])cc1.[Na+],5.14
CC(=O)Nc1ccc(Nc2ccc(S(N)(=O)=O)cc2)cc1,7.09
CC(=O)Nc1ccc(S(=O)(=O)NCC(C)F)cc1,5.34
CC(=O)Nc1ccc(S(=O)(=O)NNC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,8.44
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,6.61
CC(=O)Nc1ccc2c(c1)C(=O)NS2(=O)=O,5.83
CC(=O)Nc1nnc(S)s1,5.06
CC(=O)Nc1onc(C)c1-c1ccc(C)c(S(N)(=O)=O)c1,7.83
CC(=O)Nc1onc(C)c1-c1ccc(S(N)(=O)=O)c(C)c1,6.71
CC(=O)Nc1onc(C)c1-c1ccc(S(N)(=O)=O)cc1,8.27
CC(=O)OC1C(C)OC(NS(N)(=O)=O)C(OC(C)=O)C1OC(C)=O,7.09
CC(=O)OC1C(COC(=O)C=Cc2ccc(O)cc2)OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(OC(=O)C=Cc2ccc(O)cc2)C1OC(C)=O,5.16
CC(=O)OC1C(COP(=O)(OCCSC(=O)C(C)(C)C)OCCSC(=O)C(C)(C)C)OC(S(N)(=O)=O)C(OC(C)=O)C1OC(C)=O,7.13
CC(=O)OC1C(COP(=O)(OCCSC(=O)C(C)(C)C)OCCSC(=O)C(C)(C)C)OC(n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C1OC(C)=O,8.2
CC(=O)OC1C(COP2(=O)OCc3ccccc3O2)OC(n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C1OC(C)=O,8.43
CC(=O)OC1C=CC(=O)N1S(=O)(=O)c1ccc(C)cc1,4.59
CC(=O)OC1C=CC(NS(=O)(=O)NO)OC1C,7.03
CC(=O)OC1COC(OCc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C1OC(C)=O,8.03
CC(=O)OC1COC(n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C1OC(C)=O,8.09
CC(=O)OC1COC(n2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C1OC(C)=O,6.55
CC(=O)OC1COC(n2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C1OC(C)=O,8.14
CC(=O)OCC1OC(NS(=O)(=O)c2ccc(O)cc2)C(OC(C)=O)=CC1OC(C)=O,6.44
CC(=O)OCC1OC(OC(C)=O)C(NC(=O)Nc2cc(S(N)(=O)=O)cc([N+](=O)[O-])c2O)C(OC(C)=O)C1OC(C)=O,5.72
CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1COC1OC(COS(N)(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,7.95
CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC1OC(COS(N)(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,6.12
CC(=O)OCC1OC(OC2C(COC(C)=O)OC(OCc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,8.11
CC(=O)OCC1OC(OC2C(COC(C)=O)OC(S(=O)(=O)Cc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,7.35
CC(=O)OCC1OC(OC2C(COC(C)=O)OC(S(=O)(=O)Cc3nnn(-c4ccc(S(N)(=O)=O)cc4)c3I)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,7.3
CC(=O)OCC1OC(OC2C(COC(C)=O)OC(n3cc(-c4ccc(S(N)(=O)=O)cc4)nn3)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,6.63
CC(=O)OCC1OC(OC2C(COC(C)=O)OC(n3cc(CNC(=O)c4ccc(S(N)(=O)=O)cc4)nn3)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,8.12
CC(=O)OCC1OC(OC2C(COC(C)=O)OC(n3cc(COC(=O)c4ccc(S(N)(=O)=O)cc4)nn3)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,6.37
CC(=O)OCC1OC(On2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,6.33
CC(=O)OCC1OC(S(=O)(=O)N2CCC(OS(N)(=O)=O)C2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,6.96
CC(=O)OCC1OC(S(=O)(=O)NCCCCCCOS(N)(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,8.0
CC(=O)OCC1OC(S(=O)(=O)NCCCCCOS(N)(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,8.0
CC(=O)OCC1OC(S(=O)(=O)NCCCOS(N)(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,6.28
CC(=O)OCC1OC(S(=O)(=O)NCCOS(N)(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,7.03
CC(=O)OCCCNC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(Cl)cc1,8.07
CC(=O)OCCNC(=O)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(Cl)cc1,7.88
CC(=O)OCc1c(Br)c(Br)c(OC(C)=O)c(OC(C)=O)c1Br,4.23
CC(=O)Oc1ccc2c(c1)OS(=O)(=O)C=C2,8.66
CC(=O)Oc1ccc2c(c1)OS(=O)(=O)CC2,8.82
CC(=O)Oc1ccccc1C(=O)NC(=[Se])Nc1cc(S(N)(=O)=O)ccc1O,8.41
CC(=O)Oc1ccccc1C(=O)NC(=[Se])Nc1ccc(S(N)(=O)=O)cc1,8.04
CC(=O)Oc1ccccc1C(=O)Nc1ccc([Se]Cc2ccc(S(N)(=O)=O)cc2)cc1,9.27
CC(=O)[O-].Cc1nc(N(C)C(=O)Cc2ccc(-c3cccc[n+]3C)cc2)sc1S(N)(=O)=O,7.81
CC(=O)[O-].[Na+],3.89
CC(=O)c1c(C(=O)O)n(C)c2cc3c(cc12)OCO3,5.28
CC(=O)c1ccc(N2CCN(CCNC(=O)Nc3ccc(S(N)(=O)=O)cc3)CC2)cc1,7.58
CC(=O)c1ccc(NC(=O)NNC(=O)c2ccc(S(N)(=O)=O)cc2)cc1,7.82
CC(=O)c1ccc(NC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1,6.59
CC(=O)c1ccc(NCC(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,6.38
CC(=O)c1ccc(O)c(N=Nc2ccc(S(N)(=O)=O)cc2)c1,7.37
CC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4ccc(Cl)cc4)cc(-c4ccc(Cl)cc4)c3c(=O)n12,5.69
CC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4ccc(Cl)cc4)cc(-c4ccc(F)cc4)c3c(=O)n12,5.92
CC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4ccc(Cl)cc4)cc(-c4ccc([N+](=O)[O-])cc4)c3c(=O)n12,6.07
CC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4ccc(Cl)cc4)cc(-c4ccccc4)c3c(=O)n12,6.23
CC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4cccs4)cc(-c4ccc(Cl)cc4)c3c(=O)n12,5.46
CC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4cccs4)cc(-c4ccc(F)cc4)c3c(=O)n12,6.46
CC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4cccs4)cc(-c4ccc([N+](=O)[O-])cc4)c3c(=O)n12,6.3
CC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2nc3nc(-c4cccs4)cc(-c4ccccc4)c3c(=O)n12,6.14
CC(=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,5.2
CC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,8.1
